temperature,humidity,rainfall_mm,wind_speed,crop_type,growth_stage,previous_pest_occurrence,pest_risk,pest_type
27.62,71.33,6.17,5.5440000000000005,cotton,flowering,1,high,whitefly
28.23,66.83,3.86,6.9479999999999995,sugarcane,seedling,1,high,shoot_borer
28.42,67.83,10.63,5.436,cotton,seedling,0,low,none
28.36,69.12,5.47,4.716,wheat,flowering,0,high,leaf_miner
27.66,71.82,5.01,6.9479999999999995,sugarcane,flowering,0,high,top_borer
28.18,72.64,6.07,5.508,cotton,seedling,1,high,whitefly
29.2,69.71,3.5,6.156,cotton,maturity,0,medium,bollworm
30.17,66.43,0.22,7.164,wheat,maturity,0,medium,leaf_miner
29.89,66.73,1.24,6.696000000000001,sugarcane,seedling,1,high,shoot_borer
27.71,74.57,2.32,10.368,rice,flowering,0,medium,leaf_miner
26.96,73.69,1.19,14.796000000000001,cotton,flowering,0,medium,whitefly
27.48,74.88,1.92,14.904,cotton,maturity,1,medium,whitefly
28.03,73.08,0.05,14.796000000000001,wheat,seedling,0,low,none
27.45,72.06,0.0,15.120000000000001,wheat,vegetative,0,low,none
27.93,72.9,0.8,15.336,cotton,vegetative,0,medium,whitefly
29.04,68.79,0.48,13.104000000000001,cotton,vegetative,0,medium,bollworm
29.47,66.76,0.0,12.456,wheat,vegetative,0,medium,leaf_miner
27.33,75.22,0.12,8.136,rice,flowering,0,high,leaf_miner
28.55,66.2,1.43,10.008,sugarcane,vegetative,0,medium,shoot_borer
25.8,78.44,3.31,6.984,sugarcane,seedling,0,medium,top_borer
26.73,78.9,4.39,8.784,wheat,maturity,1,high,aphids
27.27,73.52,2.17,8.1,rice,maturity,0,medium,leaf_miner
26.95,76.19,25.74,7.164,wheat,flowering,1,high,aphids
25.32,84.72,19.44,8.208,sugarcane,flowering,1,high,pyrilla
24.32,86.69,34.14,17.136,cotton,vegetative,0,medium,aphids
23.97,88.42,10.44,12.564000000000002,cotton,vegetative,0,medium,aphids
24.08,85.47,6.92,19.296000000000003,sugarcane,seedling,0,low,none
24.29,80.48,6.02,16.128000000000004,wheat,maturity,1,high,aphids
23.78,84.49,13.4,14.256,rice,seedling,0,low,none
23.58,85.08,4.42,13.212,wheat,maturity,1,medium,aphids
24.79,79.89,3.62,13.824,cotton,flowering,0,medium,aphids
24.99,83.82,1.83,12.132000000000001,wheat,flowering,0,medium,aphids
25.11,83.42,26.26,12.708,wheat,maturity,0,medium,aphids
25.14,81.8,6.01,11.556000000000001,wheat,seedling,0,medium,aphids
25.08,79.8,1.47,12.852,sugarcane,vegetative,1,high,top_borer
24.98,81.87,2.18,13.932,cotton,maturity,1,high,aphids
25.11,84.78,7.28,14.148000000000001,sugarcane,vegetative,1,high,pyrilla
25.45,84.86,5.83,15.768,cotton,maturity,1,high,whitefly
24.48,83.16,3.41,12.420000000000002,sugarcane,maturity,0,low,none
24.41,83.09,1.62,11.484,rice,seedling,0,low,none
24.55,82.75,5.6,17.172,wheat,vegetative,1,high,aphids
23.92,81.86,6.12,20.304,rice,maturity,0,low,none
22.96,86.55,14.26,23.94,sugarcane,vegetative,0,medium,pyrilla
22.08,85.41,12.95,23.148,wheat,vegetative,0,low,none
23.82,83.79,2.66,17.748,wheat,flowering,0,medium,aphids
24.85,84.01,5.17,15.840000000000002,wheat,seedling,0,low,none
24.87,85.9,9.85,16.992,cotton,seedling,0,low,none
24.54,85.76,7.46,23.328000000000003,rice,vegetative,1,high,aphids
24.48,87.01,10.24,19.116,wheat,seedling,0,low,none
25.06,86.41,5.29,16.776,wheat,seedling,0,low,none
24.8,85.65,7.91,17.928,cotton,flowering,0,medium,aphids
24.53,85.56,10.22,17.892,sugarcane,seedling,0,low,none
24.43,87.37,12.88,19.476000000000003,cotton,seedling,0,low,none
23.51,87.42,17.95,17.64,cotton,maturity,0,medium,aphids
23.17,90.32,24.16,15.408000000000001,cotton,maturity,0,medium,aphids
23.42,87.43,8.42,14.004000000000001,sugarcane,maturity,1,medium,pyrilla
23.73,86.37,6.76,12.204,rice,maturity,0,low,none
23.9,84.71,6.23,16.092,cotton,seedling,0,low,none
23.95,89.62,15.14,14.868,rice,vegetative,0,low,none
24.15,90.06,11.31,18.936,cotton,maturity,0,low,none
23.83,91.28,22.56,21.204,cotton,maturity,0,medium,aphids
24.88,88.1,34.24,17.748,wheat,vegetative,0,medium,aphids
24.41,89.44,13.8,19.44,wheat,vegetative,0,low,none
24.47,90.38,20.53,19.98,rice,vegetative,0,medium,aphids
24.66,87.39,15.1,25.02,sugarcane,flowering,0,medium,pyrilla
23.55,91.86,25.89,21.996000000000002,rice,vegetative,0,medium,aphids
23.46,91.48,16.09,21.636,wheat,seedling,0,low,none
24.0,90.15,15.64,20.916,cotton,seedling,0,low,none
23.47,89.68,10.62,21.492,wheat,flowering,0,medium,aphids
23.72,89.88,21.7,22.644000000000002,sugarcane,maturity,0,medium,pyrilla
24.16,88.73,21.57,23.148,cotton,vegetative,1,high,aphids
23.58,90.0,19.48,23.400000000000002,cotton,maturity,1,medium,aphids
24.11,89.04,17.42,22.356,cotton,seedling,0,low,none
23.88,89.43,16.41,21.492,cotton,flowering,0,medium,aphids
23.85,89.11,13.09,21.240000000000002,wheat,flowering,1,high,aphids
24.56,88.52,11.8,21.240000000000002,rice,maturity,0,low,none
24.57,89.34,11.65,16.884,rice,maturity,0,low,none
24.56,90.81,14.05,15.984000000000002,rice,vegetative,0,low,none
23.59,92.29,14.9,16.992,rice,flowering,1,high,aphids
23.42,91.32,11.68,17.352,cotton,seedling,0,low,none
23.63,90.11,10.87,17.964000000000002,cotton,flowering,1,high,aphids
23.56,89.79,10.27,17.532,rice,seedling,1,medium,aphids
23.91,89.29,5.3,13.824,rice,maturity,0,medium,aphids
23.5,90.65,7.42,11.808,sugarcane,maturity,1,high,pyrilla
23.67,90.71,8.73,11.34,wheat,vegetative,0,medium,aphids
24.01,89.16,9.29,11.016,cotton,seedling,0,medium,aphids
24.11,88.89,2.89,10.944,cotton,vegetative,0,medium,aphids
24.43,87.77,2.52,10.008,sugarcane,maturity,0,low,none
24.3,89.32,1.3,9.792000000000002,sugarcane,maturity,0,medium,pyrilla
24.62,87.03,0.01,8.388,sugarcane,vegetative,0,medium,pyrilla
24.98,86.81,0.91,5.760000000000001,wheat,flowering,1,high,aphids
25.69,86.46,2.58,6.192,cotton,vegetative,1,high,whitefly
25.42,88.78,12.09,6.048,sugarcane,seedling,0,medium,pyrilla
25.04,88.86,9.3,8.352,sugarcane,maturity,0,medium,pyrilla
25.81,85.36,1.46,6.984,rice,seedling,0,medium,aphids
25.74,90.08,1.04,9.216000000000001,rice,flowering,0,high,aphids
25.74,87.72,7.89,4.212,cotton,maturity,1,high,whitefly
25.51,86.16,3.66,5.364,sugarcane,maturity,0,medium,pyrilla
25.76,84.34,9.47,7.776000000000001,sugarcane,vegetative,0,medium,pyrilla
24.03,89.76,2.51,13.860000000000001,cotton,vegetative,0,medium,aphids
24.5,88.9,6.69,14.652000000000001,cotton,seedling,0,low,none
23.59,91.65,12.32,15.732000000000001,wheat,vegetative,1,high,aphids
23.68,92.29,25.27,14.976,sugarcane,maturity,0,medium,pyrilla
24.03,89.33,9.7,17.892,rice,vegetative,0,low,none
23.95,88.99,13.26,17.136,wheat,maturity,0,medium,aphids
23.81,89.53,7.42,16.38,wheat,vegetative,0,medium,aphids
23.66,90.26,2.59,14.256,wheat,vegetative,1,medium,aphids
23.67,91.02,5.41,11.664000000000001,cotton,maturity,0,medium,aphids
23.44,91.51,5.68,13.104000000000001,wheat,seedling,0,low,none
23.37,90.43,3.85,14.868,wheat,seedling,1,medium,aphids
23.51,89.38,6.66,14.364,sugarcane,maturity,1,medium,pyrilla
23.96,89.66,3.93,14.148000000000001,wheat,seedling,1,medium,aphids
23.94,89.07,6.64,14.904,sugarcane,seedling,0,low,none
24.09,88.87,4.98,13.932,sugarcane,flowering,0,medium,pyrilla
23.92,89.13,1.42,12.708,sugarcane,maturity,1,high,pyrilla
23.91,89.45,3.06,11.664000000000001,sugarcane,vegetative,1,medium,pyrilla
23.89,90.01,4.24,11.772,rice,vegetative,0,medium,aphids
23.93,90.96,6.41,13.176,cotton,flowering,0,medium,aphids
23.53,90.63,3.0,12.852,rice,maturity,1,medium,aphids
23.64,88.25,2.65,13.104000000000001,wheat,vegetative,0,low,none
23.59,87.88,1.22,12.24,cotton,seedling,0,low,none
23.24,87.67,1.12,10.512,cotton,vegetative,0,low,none
23.38,87.36,0.8,10.26,rice,maturity,1,high,aphids
23.32,87.51,2.02,10.728,wheat,vegetative,0,medium,aphids
23.62,87.77,5.19,10.152,sugarcane,flowering,0,medium,pyrilla
23.57,85.9,2.82,9.395999999999999,sugarcane,flowering,1,high,pyrilla
22.87,85.24,0.65,8.532,cotton,seedling,1,high,aphids
23.35,84.16,0.19,6.516,sugarcane,flowering,1,high,pyrilla
24.02,84.54,0.06,6.372,sugarcane,vegetative,0,medium,pyrilla
24.06,86.9,7.01,6.5520000000000005,wheat,vegetative,0,medium,aphids
23.7,90.99,30.98,5.724,wheat,seedling,0,medium,aphids
24.59,89.44,11.47,8.208,wheat,seedling,0,medium,aphids
23.84,93.27,62.61,10.512,cotton,seedling,0,low,none
22.69,93.26,9.28,10.332,wheat,maturity,0,medium,aphids
23.04,90.12,5.31,13.607999999999999,wheat,maturity,0,medium,aphids
23.21,89.33,2.11,11.520000000000001,rice,maturity,0,medium,aphids
23.9,88.83,0.51,7.38,sugarcane,flowering,0,high,pyrilla
24.92,84.67,8.59,4.5360000000000005,wheat,vegetative,1,high,aphids
25.43,85.07,8.12,4.824000000000001,cotton,flowering,1,high,whitefly
25.94,80.53,0.47,4.284,rice,vegetative,0,medium,aphids
25.62,85.6,2.01,5.148,rice,flowering,0,high,aphids
24.78,89.14,1.52,6.48,rice,seedling,0,low,none
24.52,88.38,1.67,6.408,rice,maturity,0,medium,aphids
24.77,86.65,33.83,5.292,wheat,vegetative,1,high,aphids
23.95,84.11,9.2,7.2,rice,vegetative,0,medium,aphids
23.63,84.8,2.96,7.092,wheat,vegetative,0,medium,aphids
23.61,87.32,7.78,6.984,cotton,flowering,0,high,aphids
24.34,88.48,26.85,7.668,wheat,flowering,1,high,aphids
24.41,89.16,17.33,7.452,rice,vegetative,1,high,aphids
24.38,90.88,24.32,7.524,wheat,seedling,1,high,aphids
24.57,89.26,14.01,6.66,cotton,seedling,0,medium,aphids
24.89,86.97,1.04,7.632000000000001,cotton,seedling,1,high,aphids
24.11,88.63,2.3,6.984,rice,maturity,0,medium,aphids
23.39,90.37,17.32,7.452,rice,vegetative,1,high,aphids
23.69,91.09,20.02,8.784,wheat,seedling,1,high,aphids
24.25,89.72,2.78,5.436,wheat,vegetative,1,high,aphids
23.23,93.67,8.34,5.976,sugarcane,seedling,0,medium,pyrilla
24.03,84.82,0.24,1.9800000000000002,sugarcane,vegetative,0,medium,pyrilla
23.45,88.69,6.0,8.424,cotton,maturity,1,high,aphids
23.76,88.8,24.53,7.704000000000001,rice,vegetative,0,medium,aphids
24.02,87.36,8.38,5.328,wheat,seedling,1,high,aphids
24.3,87.92,2.51,5.112,cotton,vegetative,1,high,aphids
24.79,80.78,0.12,5.22,cotton,flowering,0,medium,aphids
23.54,79.64,0.0,5.076,wheat,seedling,0,medium,aphids
22.94,81.65,0.0,5.184,cotton,vegetative,1,high,aphids
22.82,81.64,0.0,5.508,cotton,seedling,0,low,none
22.61,83.9,1.57,4.6080000000000005,wheat,vegetative,0,medium,aphids
23.5,85.51,4.06,4.176,sugarcane,maturity,0,medium,pyrilla
23.78,83.58,4.0,3.384,sugarcane,maturity,0,medium,pyrilla
24.42,85.61,4.29,5.184,rice,seedling,0,medium,aphids
24.01,86.98,3.49,5.436,wheat,seedling,0,medium,aphids
23.47,86.0,0.01,6.8759999999999994,rice,seedling,1,high,aphids
23.65,86.5,0.0,6.66,rice,vegetative,1,high,aphids
23.33,86.98,0.08,7.524,rice,maturity,0,medium,aphids
22.88,87.06,0.02,8.136,sugarcane,maturity,0,medium,pyrilla
21.71,75.01,0.0,6.912,sugarcane,seedling,1,high,pyrilla
21.35,80.72,0.0,6.408,rice,seedling,0,medium,aphids
21.72,82.25,0.0,7.344,sugarcane,maturity,0,medium,pyrilla
22.49,84.67,0.0,7.2,wheat,vegetative,0,medium,aphids
22.34,83.72,0.0,6.66,sugarcane,vegetative,0,medium,pyrilla
20.95,80.01,0.0,6.912,wheat,seedling,1,high,aphids
20.24,84.37,0.0,7.416,wheat,vegetative,1,high,aphids
23.0,85.97,0.01,9.395999999999999,cotton,flowering,1,high,aphids
23.91,87.09,0.95,8.64,cotton,flowering,1,high,aphids
23.65,88.61,1.03,7.092,wheat,maturity,0,medium,aphids
24.01,85.81,0.05,9.18,sugarcane,flowering,0,medium,pyrilla
21.98,80.95,0.0,9.395999999999999,rice,maturity,1,high,aphids
19.62,74.44,0.0,8.172,rice,flowering,1,high,aphids
19.38,81.41,0.0,7.74,wheat,flowering,0,medium,aphids
19.27,80.74,0.0,7.416,sugarcane,flowering,0,high,pyrilla
19.63,80.38,0.0,7.056,sugarcane,flowering,1,high,pyrilla
19.6,80.6,0.0,6.48,sugarcane,flowering,0,medium,pyrilla
19.74,81.75,0.0,6.012,wheat,maturity,0,medium,aphids
19.39,79.76,0.0,6.66,cotton,flowering,0,medium,aphids
19.3,81.35,0.0,8.388,cotton,flowering,0,high,aphids
19.97,79.64,0.0,7.920000000000001,wheat,vegetative,0,medium,aphids
20.33,82.66,0.0,8.64,sugarcane,seedling,0,low,none
18.94,75.98,0.0,9.936,cotton,maturity,0,medium,aphids
19.33,76.76,0.0,9.072000000000001,cotton,maturity,0,medium,aphids
21.73,84.74,0.0,8.712,rice,flowering,0,medium,aphids
22.91,86.11,0.0,7.02,wheat,maturity,1,high,aphids
23.08,88.12,1.57,7.812,rice,maturity,1,high,aphids
23.19,89.28,5.25,12.852,sugarcane,vegetative,0,medium,pyrilla
23.91,84.85,0.26,9.0,rice,maturity,0,medium,aphids
24.05,85.02,1.09,7.056,wheat,maturity,0,medium,aphids
24.37,83.14,0.35,4.788,wheat,seedling,0,low,none
23.33,87.81,1.54,2.592,rice,flowering,0,medium,aphids
24.12,86.31,3.46,3.132,wheat,maturity,1,high,aphids
23.92,86.95,2.26,3.3120000000000003,sugarcane,seedling,0,medium,pyrilla
23.74,84.77,0.0,5.5440000000000005,rice,flowering,0,high,aphids
21.9,77.19,0.0,8.928,sugarcane,maturity,0,medium,pyrilla
22.29,82.16,0.0,7.776000000000001,wheat,vegetative,0,medium,aphids
22.13,82.49,0.0,8.784,rice,vegetative,0,medium,aphids
21.2,77.53,0.0,9.54,wheat,flowering,0,high,aphids
19.93,78.31,0.0,8.604000000000001,rice,seedling,0,medium,aphids
18.48,73.75,0.0,7.416,sugarcane,flowering,1,high,pyrilla
18.7,69.66,0.0,5.472,cotton,maturity,0,low,none
20.81,72.48,0.0,5.04,cotton,seedling,0,low,none
23.33,77.75,0.0,4.788,rice,vegetative,0,medium,leaf_miner
22.57,79.42,0.0,4.176,rice,flowering,0,high,leaf_miner
21.94,81.64,0.0,4.032000000000001,rice,maturity,1,high,aphids
21.83,83.7,0.0,4.248,sugarcane,vegetative,1,high,pyrilla
21.91,80.62,0.0,3.384,wheat,seedling,1,high,aphids
22.26,80.35,0.0,5.22,cotton,vegetative,0,medium,aphids
22.48,78.58,0.0,4.356,wheat,flowering,0,medium,aphids
23.21,78.63,0.01,8.1,rice,maturity,0,medium,leaf_miner
23.82,79.11,0.06,12.024,rice,seedling,0,low,none
23.26,74.46,0.01,7.884,sugarcane,vegetative,1,high,pyrilla
22.57,71.38,0.0,7.884,rice,vegetative,0,medium,leaf_miner
21.42,66.94,0.0,8.388,wheat,vegetative,0,medium,aphids
21.47,67.84,0.0,9.792000000000002,rice,vegetative,0,medium,aphids
21.15,70.52,0.0,9.612,rice,flowering,0,medium,aphids
20.22,61.9,0.0,10.404,sugarcane,flowering,1,high,pyrilla
19.44,57.43,0.0,9.576,cotton,vegetative,0,low,none
20.5,63.55,0.0,7.956,wheat,flowering,1,high,aphids
20.36,63.38,0.0,5.867999999999999,sugarcane,flowering,1,high,pyrilla
20.67,59.67,0.0,4.788,cotton,maturity,1,medium,aphids
20.34,60.67,0.0,6.444,cotton,vegetative,1,high,aphids
19.52,57.58,0.0,8.064000000000002,sugarcane,vegetative,0,medium,pyrilla
19.51,60.84,0.0,8.712,sugarcane,vegetative,0,medium,pyrilla
21.15,68.58,0.0,7.812,sugarcane,vegetative,0,medium,pyrilla
22.48,73.73,0.0,5.904,cotton,flowering,1,high,aphids
23.19,70.78,0.0,6.228,cotton,maturity,1,medium,aphids
23.39,66.76,0.0,7.74,sugarcane,maturity,0,medium,pyrilla
23.67,68.1,0.0,8.64,cotton,maturity,0,low,none
23.0,71.07,0.0,9.18,cotton,vegetative,0,medium,aphids
22.95,67.93,0.0,9.360000000000001,sugarcane,flowering,0,medium,pyrilla
22.72,63.38,0.0,11.16,sugarcane,maturity,1,medium,pyrilla
22.03,63.89,0.0,10.404,rice,seedling,0,low,none
22.24,58.18,0.0,9.216000000000001,cotton,vegetative,1,high,aphids
22.2,48.56,0.0,9.107999999999999,cotton,flowering,1,high,aphids
21.76,44.59,0.0,7.344,cotton,vegetative,0,medium,aphids
23.19,48.25,0.0,6.984,rice,vegetative,1,medium,aphids
24.03,52.42,0.0,6.9479999999999995,sugarcane,maturity,1,medium,shoot_borer
23.6,51.64,0.0,8.784,rice,maturity,0,low,none
22.75,44.92,0.0,9.360000000000001,rice,seedling,1,low,none
22.75,42.51,0.0,9.18,cotton,maturity,0,low,none
22.94,44.4,0.0,8.136,sugarcane,seedling,1,low,none
23.58,42.66,0.0,6.6240000000000006,wheat,seedling,1,medium,leaf_miner
23.1,45.39,0.0,8.532,wheat,maturity,0,low,none
23.23,44.93,0.0,7.452,sugarcane,flowering,0,medium,pyrilla
24.09,36.36,0.0,3.8160000000000003,rice,vegetative,1,medium,aphids
23.96,49.0,0.0,4.176,wheat,flowering,0,medium,leaf_miner
25.41,37.62,0.0,6.048,rice,maturity,1,medium,aphids
24.56,36.05,0.0,7.344,wheat,vegetative,0,low,none
24.53,36.39,0.0,6.912,rice,flowering,0,medium,aphids
25.03,38.67,0.0,5.9399999999999995,wheat,flowering,1,high,leaf_miner
25.22,37.84,0.0,7.776000000000001,rice,vegetative,0,medium,aphids
25.06,42.03,0.0,9.036,wheat,vegetative,1,high,leaf_miner
25.22,38.56,0.0,8.064000000000002,cotton,seedling,0,low,none
25.24,40.08,0.0,8.028,wheat,flowering,0,medium,leaf_miner
25.49,44.9,0.0,7.452,wheat,vegetative,1,high,leaf_miner
25.68,43.59,0.0,6.12,rice,flowering,1,high,aphids
25.97,35.4,0.0,6.912,cotton,vegetative,0,low,none
25.98,28.46,0.0,7.344,cotton,flowering,0,medium,bollworm
25.1,22.85,0.0,8.244,rice,vegetative,1,high,aphids
25.32,23.32,0.0,8.82,sugarcane,maturity,1,high,shoot_borer
25.64,22.24,0.0,7.416,wheat,maturity,1,high,leaf_miner
26.39,25.93,0.0,5.796,sugarcane,flowering,0,medium,shoot_borer
27.16,32.1,0.0,3.24,sugarcane,seedling,0,low,none
27.74,39.27,0.0,3.024,cotton,flowering,1,high,bollworm
27.54,37.76,0.18,6.012,rice,seedling,0,low,none
27.98,36.4,0.13,7.992000000000001,cotton,flowering,1,high,bollworm
28.02,31.65,0.0,8.784,rice,seedling,1,medium,aphids
26.93,25.56,0.0,9.107999999999999,wheat,maturity,0,medium,leaf_miner
26.06,23.14,0.0,11.484,sugarcane,maturity,1,medium,shoot_borer
25.91,31.9,0.0,11.196,rice,maturity,1,medium,aphids
26.63,34.26,0.0,12.06,sugarcane,seedling,0,low,none
27.08,38.06,0.0,11.052,sugarcane,flowering,1,high,shoot_borer
27.4,36.13,0.0,9.216000000000001,cotton,seedling,1,medium,bollworm
27.58,34.05,0.0,10.224,wheat,vegetative,1,medium,leaf_miner
27.79,30.01,0.0,8.1,cotton,vegetative,0,medium,bollworm
28.54,26.18,0.0,7.596,wheat,maturity,0,medium,leaf_miner
28.44,22.92,0.0,10.548,sugarcane,seedling,0,low,none
28.61,20.41,0.0,9.288,rice,vegetative,1,high,aphids
27.47,12.7,0.0,8.856,sugarcane,seedling,0,low,none
26.72,9.26,0.0,7.488,rice,vegetative,0,medium,aphids
27.69,16.8,0.0,6.048,rice,seedling,1,medium,aphids
28.2,24.11,0.0,7.02,rice,vegetative,0,medium,aphids
28.32,32.25,0.0,12.636,cotton,seedling,0,low,none
27.87,33.1,0.0,12.744,rice,seedling,0,low,none
28.29,33.36,0.0,10.224,sugarcane,flowering,0,medium,shoot_borer
27.97,41.6,0.0,4.5,rice,maturity,0,low,none
28.86,45.87,0.0,4.5,sugarcane,maturity,0,low,none
29.38,37.81,0.0,4.464,rice,maturity,0,low,none
29.44,32.46,0.0,5.5440000000000005,rice,vegetative,0,medium,aphids
28.31,49.58,0.01,5.004,wheat,flowering,0,medium,leaf_miner
29.94,45.99,0.0,4.86,sugarcane,seedling,1,medium,shoot_borer
30.52,37.79,0.0,5.076,wheat,seedling,1,high,leaf_miner
30.09,42.74,0.0,8.424,cotton,seedling,0,medium,bollworm
30.49,34.66,0.0,7.452,wheat,vegetative,1,high,leaf_miner
29.27,31.66,0.0,7.236,cotton,seedling,0,low,none
29.54,35.02,0.0,5.724,cotton,maturity,0,low,none
30.77,37.94,0.23,7.956,wheat,maturity,0,medium,leaf_miner
30.89,36.82,4.33,4.464,cotton,maturity,1,high,bollworm
29.75,48.65,2.01,6.228,sugarcane,maturity,0,low,none
30.0,40.01,0.02,7.056,sugarcane,vegetative,0,medium,shoot_borer
30.84,33.07,0.13,5.472,cotton,vegetative,1,high,bollworm
30.78,37.03,0.01,5.508,rice,maturity,1,high,aphids
30.56,43.2,0.2,5.58,rice,maturity,0,medium,aphids
30.68,44.28,2.0,5.004,wheat,seedling,0,medium,leaf_miner
30.09,45.16,0.78,4.716,rice,flowering,0,medium,aphids
29.71,35.23,0.02,6.768,sugarcane,vegetative,0,medium,shoot_borer
28.82,51.27,0.72,4.176,cotton,vegetative,0,low,none
29.83,50.0,1.22,6.372,cotton,seedling,1,medium,bollworm
30.0,48.49,1.74,7.164,wheat,maturity,0,low,none
30.01,49.55,0.27,6.6240000000000006,sugarcane,flowering,0,medium,shoot_borer
30.76,41.76,0.73,5.832000000000001,rice,vegetative,1,high,aphids
29.64,49.91,5.81,4.464,cotton,vegetative,0,medium,bollworm
29.86,49.91,1.25,4.968,sugarcane,maturity,1,high,shoot_borer
27.98,53.62,0.09,10.116,wheat,vegetative,0,low,none
28.43,56.53,0.04,8.82,rice,flowering,1,high,aphids
29.33,49.42,0.2,7.956,rice,vegetative,1,high,aphids
29.66,42.0,0.04,7.236,wheat,flowering,1,high,leaf_miner
30.41,32.22,0.05,6.912,cotton,vegetative,1,high,bollworm
30.94,36.58,0.03,5.58,cotton,seedling,1,high,bollworm
30.25,48.16,0.22,9.251999999999999,cotton,seedling,1,high,bollworm
30.54,50.27,0.03,8.028,sugarcane,seedling,1,high,shoot_borer
30.07,56.7,1.65,8.46,rice,seedling,0,medium,aphids
30.04,54.37,0.59,9.107999999999999,sugarcane,vegetative,0,medium,shoot_borer
30.64,50.22,3.48,7.920000000000001,cotton,maturity,0,medium,bollworm
31.82,40.74,0.58,7.992000000000001,cotton,vegetative,0,medium,bollworm
32.21,40.79,0.69,6.48,sugarcane,flowering,1,high,shoot_borer
30.9,54.58,4.21,7.056,wheat,vegetative,1,high,leaf_miner
30.19,57.1,0.97,6.084,rice,maturity,0,medium,aphids
29.54,61.15,9.8,5.867999999999999,rice,maturity,0,medium,aphids
29.67,57.77,12.76,6.3,cotton,flowering,0,high,bollworm
29.14,59.5,0.78,5.184,sugarcane,seedling,0,medium,shoot_borer
29.35,58.29,0.31,8.064000000000002,rice,maturity,0,medium,aphids
29.74,56.9,0.0,5.867999999999999,wheat,maturity,1,high,leaf_miner
30.23,51.25,0.07,8.208,sugarcane,seedling,0,low,none
30.51,46.04,0.05,9.18,cotton,seedling,0,medium,bollworm
30.66,48.91,0.02,8.676,sugarcane,vegetative,0,medium,shoot_borer
30.19,51.06,0.16,9.54,cotton,seedling,0,low,none
29.82,46.65,0.0,11.664000000000001,cotton,flowering,1,high,bollworm
29.33,47.95,0.0,7.668,sugarcane,maturity,0,low,none
29.01,48.74,0.0,9.648000000000001,cotton,seedling,0,low,none
29.25,46.61,0.0,11.088000000000001,wheat,maturity,0,low,none
27.75,54.13,0.01,12.312,sugarcane,flowering,0,medium,shoot_borer
28.13,54.2,0.07,10.116,wheat,seedling,0,low,none
28.5,57.24,0.0,9.468,rice,seedling,1,high,aphids
29.34,55.1,0.06,10.152,sugarcane,seedling,0,low,none
29.72,53.56,2.06,6.9479999999999995,cotton,seedling,0,low,none
28.15,66.22,11.54,7.5600000000000005,wheat,seedling,1,high,leaf_miner
28.19,66.0,1.16,6.156,wheat,vegetative,0,medium,leaf_miner
27.29,69.46,1.24,7.02,sugarcane,flowering,1,high,shoot_borer
27.28,73.66,10.91,5.148,wheat,flowering,0,medium,aphids
27.87,70.7,6.44,5.904,sugarcane,vegetative,1,high,top_borer
26.39,79.39,16.47,6.66,wheat,vegetative,1,high,aphids
26.36,81.16,29.58,8.064000000000002,wheat,seedling,1,high,aphids
26.93,78.76,14.29,7.884,cotton,seedling,0,medium,whitefly
26.95,78.37,24.92,6.5520000000000005,rice,maturity,1,high,leaf_miner
25.02,88.52,20.46,12.492,sugarcane,seedling,0,medium,pyrilla
25.52,84.93,10.86,18.540000000000003,sugarcane,flowering,0,medium,pyrilla
24.82,87.39,7.07,18.252000000000002,sugarcane,seedling,0,low,none
24.34,85.83,18.39,18.324,rice,vegetative,0,medium,aphids
